"","Pasos","Dimension","Valor M","Tiempo"
"V5314","800","7",80,0.015625
"V5414","800","7",65,0.0179498195648193
"V5514","800","7",101,0.0193328857421875
"V5614","800","7",49,0.0152950286865234
"V5714","800","7",75,0.0201330184936523
"V5814","800","7",51,0.03627610206604
"V5914","800","7",67,0.0288419723510742
"V6014","800","7",82,0.0210959911346436
"V6118","800","7",54,0.0237178802490234
"V6216","800","7",74,0.0215458869934082
"V6314","800","7",79,0.0199170112609863
"V6414","800","7",67,0.0145621299743652
"V6514","800","7",55,0.0187299251556396
"V6614","800","7",49,0.0187649726867676
"V6714","800","7",63,0.0135200023651123
"V6814","800","7",52,0.0225861072540283
"V6914","800","7",57,0.0231058597564697
"V7014","800","7",55,0.0168938636779785
"V7118","800","7",45,0.0215070247650146
"V7216","800","7",50,0.0193560123443604
"V7314","800","7",83,0.0163211822509766
"V7414","800","7",73,0.0209760665893555
"V7514","800","7",38,0.0179409980773926
"V7614","800","7",66,0.0197479724884033
"V7714","800","7",74,0.0169239044189453
"V7814","800","7",104,0.0138158798217773
"V7914","800","7",57,0.0281441211700439
"V8014","800","7",74,0.0201570987701416
"V8118","800","7",66,0.0170340538024902
"V8216","800","7",65,0.0227940082550049
"V8314","800","7",72,0.0242719650268555
"V8414","800","7",67,0.0175058841705322
"V8514","800","7",54,0.0257132053375244
"V8614","800","7",88,0.0188829898834229
"V8714","800","7",81,0.026123046875
"V8814","800","7",78,0.0147781372070312
"V8914","800","7",97,0.0181870460510254
"V9014","800","7",79,0.018517017364502
"V9118","800","7",71,0.0192291736602783
"V9216","800","7",67,0.014962911605835
"V9314","800","7",96,0.0157279968261719
"V9414","800","7",63,0.0167248249053955
"V9514","800","7",76,0.0167880058288574
"V9614","800","7",50,0.0177748203277588
"V9714","800","7",72,0.0177459716796875
"V9814","800","7",40,0.0194220542907715
"V9914","800","7",65,0.0153548717498779
"V10014","800","7",77,0.0185859203338623
"V190","800","8",69,0.0171370506286621
"V290","800","8",70,0.0234830379486084
"V390","800","8",90,0.035181999206543
"V490","800","8",88,0.0197620391845703
"V590","800","8",80,0.0243990421295166
"V690","800","8",89,0.0201790332794189
"V790","800","8",82,0.0188770294189453
"V890","800","8",58,0.0144710540771484
"V990","800","8",94,0.017291784286499
"V1015","800","8",76,0.0187880992889404
"V1119","800","8",71,0.0134711265563965
"V1217","800","8",64,0.017625093460083
"V1315","800","8",91,0.0144269466400146
"V1415","800","8",72,0.020226001739502
"V1515","800","8",69,0.0160150527954102
"V1615","800","8",50,0.0150399208068848
"V1715","800","8",65,0.0197668075561523
"V1815","800","8",70,0.022860050201416
"V1915","800","8",76,0.0197150707244873
"V2015","800","8",75,0.0190451145172119
"V2119","800","8",59,0.0171711444854736
"V2217","800","8",84,0.0211880207061768
"V2315","800","8",86,0.0175678730010986
"V2415","800","8",67,0.016718864440918
"V2515","800","8",88,0.020982027053833
"V2615","800","8",74,0.0225348472595215
"V2715","800","8",99,0.0186159610748291
"V2815","800","8",77,0.0175859928131104
"V2915","800","8",65,0.0214619636535645
"V3015","800","8",98,0.0175571441650391
"V3119","800","8",77,0.021777868270874
"V3217","800","8",66,0.0193870067596436
"V3315","800","8",91,0.0195739269256592
"V3415","800","8",84,0.0213990211486816
"V3515","800","8",76,0.0143430233001709
"V3615","800","8",70,0.026716947555542
"V3715","800","8",60,0.0145368576049805
"V3815","800","8",67,0.0189821720123291
"V3915","800","8",76,0.0175540447235107
"V4015","800","8",63,0.0189590454101562
"V4119","800","8",75,0.0136258602142334
"V4217","800","8",49,0.0177690982818604
"V4315","800","8",72,0.0183188915252686
"V4415","800","8",65,0.0240139961242676
"V4515","800","8",64,0.0254039764404297
"V4615","800","8",47,0.0214359760284424
"V4715","800","8",76,0.0159399509429932
"V4815","800","8",77,0.0188009738922119
"V4915","800","8",96,0.0181789398193359
"V5015","800","8",76,0.0160889625549316
"V5119","800","8",49,0.021104097366333
"V5217","800","8",77,0.0162339210510254
"V5315","800","8",54,0.0190551280975342
"V5415","800","8",85,0.018373966217041
"V5515","800","8",77,0.0206398963928223
"V5615","800","8",83,0.0176191329956055
"V5715","800","8",81,0.017719030380249
"V5815","800","8",67,0.0170750617980957
"V5915","800","8",74,0.0207087993621826
"V6015","800","8",106,0.018388032913208
"V6119","800","8",68,0.0203499794006348
"V6217","800","8",79,0.0216488838195801
"V6315","800","8",111,0.0237951278686523
"V6415","800","8",70,0.0223269462585449
"V6515","800","8",92,0.0171229839324951
"V6615","800","8",73,0.0170049667358398
"V6715","800","8",106,0.0172100067138672
"V6815","800","8",63,0.0173518657684326
"V6915","800","8",62,0.0218892097473145
"V7015","800","8",95,0.0438108444213867
"V7119","800","8",64,0.0176770687103271
"V7217","800","8",71,0.0166289806365967
"V7315","800","8",69,0.0226428508758545
"V7415","800","8",79,0.0227489471435547
"V7515","800","8",74,0.0211029052734375
"V7615","800","8",58,0.0187489986419678
"V7715","800","8",72,0.0179939270019531
"V7815","800","8",42,0.0224089622497559
"V7915","800","8",68,0.0200130939483643
"V8015","800","8",58,0.0220310688018799
"V8119","800","8",56,0.0228109359741211
"V8217","800","8",73,0.0185739994049072
"V8315","800","8",69,0.0136749744415283
"V8415","800","8",59,0.0177798271179199
"V8515","800","8",77,0.0190150737762451
"V8615","800","8",100,0.0162830352783203
"V8715","800","8",58,0.0175139904022217
"V8815","800","8",58,0.0193319320678711
"V8915","800","8",79,0.027864933013916
"V9015","800","8",41,0.0175900459289551
"V9119","800","8",82,0.0135440826416016
"V9217","800","8",73,0.018298864364624
"V9315","800","8",58,0.0203371047973633
"V9415","800","8",54,0.0154228210449219
"V9515","800","8",59,0.017812967300415
"V9615","800","8",114,0.012376070022583
"V9715","800","8",88,0.0148260593414307
"V9815","800","8",75,0.0192539691925049
"V9915","800","8",64,0.0227320194244385
"V10015","800","8",77,0.0180940628051758
"V1100","2000","1",28,0.0387139320373535
"V2100","2000","1",46,0.047558069229126
"V3100","2000","1",69,0.0332140922546387
"V4100","2000","1",27,0.0418848991394043
"V5100","2000","1",50,0.0400550365447998
"V6100","2000","1",41,0.0419769287109375
"V7100","2000","1",66,0.0484929084777832
"V8100","2000","1",89,0.0462210178375244
"V9100","2000","1",45,0.0495390892028809
"V1016","2000","1",56,0.0423040390014648
"V1120","2000","1",20,0.0416750907897949
"V1218","2000","1",49,0.0540289878845215
"V1316","2000","1",31,0.0417129993438721
"V1416","2000","1",89,0.0469710826873779
"V1516","2000","1",103,0.0477080345153809
"V1616","2000","1",50,0.0413510799407959
"V1716","2000","1",51,0.0485219955444336
"V1816","2000","1",55,0.0534350872039795
"V1916","2000","1",67,0.0466110706329346
"V2016","2000","1",52,0.0518779754638672
"V2120","2000","1",45,0.0425679683685303
"V2218","2000","1",32,0.040471076965332
"V2316","2000","1",51,0.0405879020690918
"V2416","2000","1",82,0.0552189350128174
"V2516","2000","1",46,0.060060977935791
"V2616","2000","1",48,0.0350549221038818
"V2716","2000","1",49,0.0461089611053467
"V2816","2000","1",48,0.0528547763824463
"V2916","2000","1",69,0.0590009689331055
"V3016","2000","1",88,0.0556681156158447
"V3120","2000","1",27,0.0387990474700928
"V3218","2000","1",58,0.0424189567565918
"V3316","2000","1",111,0.040759801864624
"V3416","2000","1",38,0.0491089820861816
"V3516","2000","1",50,0.0478019714355469
"V3616","2000","1",49,0.0538427829742432
"V3716","2000","1",52,0.0554919242858887
"V3816","2000","1",30,0.0477111339569092
"V3916","2000","1",80,0.0422589778900146
"V4016","2000","1",64,0.0392961502075195
"V4120","2000","1",59,0.0393121242523193
"V4218","2000","1",59,0.0477700233459473
"V4316","2000","1",54,0.0454180240631104
"V4416","2000","1",41,0.0446999073028564
"V4516","2000","1",57,0.0419490337371826
"V4616","2000","1",78,0.0538311004638672
"V4716","2000","1",103,0.0442409515380859
"V4816","2000","1",43,0.0582871437072754
"V4916","2000","1",27,0.0418381690979004
"V5016","2000","1",62,0.0460500717163086
"V5120","2000","1",49,0.0534200668334961
"V5218","2000","1",45,0.0513889789581299
"V5316","2000","1",30,0.0448720455169678
"V5416","2000","1",62,0.0652821063995361
"V5516","2000","1",32,0.0567991733551025
"V5616","2000","1",52,0.0547819137573242
"V5716","2000","1",29,0.0555820465087891
"V5816","2000","1",53,0.0350000858306885
"V5916","2000","1",59,0.0547709465026855
"V6016","2000","1",46,0.040416955947876
"V6120","2000","1",19,0.0422868728637695
"V6218","2000","1",77,0.0473830699920654
"V6316","2000","1",40,0.0440309047698975
"V6416","2000","1",36,0.0437490940093994
"V6516","2000","1",39,0.0413539409637451
"V6616","2000","1",49,0.0353310108184814
"V6716","2000","1",73,0.0311381816864014
"V6816","2000","1",63,0.0574271678924561
"V6916","2000","1",34,0.0464141368865967
"V7016","2000","1",35,0.0535569190979004
"V7120","2000","1",64,0.0410280227661133
"V7218","2000","1",37,0.0473511219024658
"V7316","2000","1",51,0.0523691177368164
"V7416","2000","1",47,0.0544090270996094
"V7516","2000","1",61,0.0463030338287354
"V7616","2000","1",44,0.0488929748535156
"V7716","2000","1",33,0.0496020317077637
"V7816","2000","1",48,0.0401120185852051
"V7916","2000","1",52,0.0479860305786133
"V8016","2000","1",34,0.0422148704528809
"V8120","2000","1",51,0.0432431697845459
"V8218","2000","1",53,0.0469930171966553
"V8316","2000","1",32,0.041572093963623
"V8416","2000","1",33,0.0420119762420654
"V8516","2000","1",43,0.0386760234832764
"V8616","2000","1",84,0.0359430313110352
"V8716","2000","1",98,0.0396139621734619
"V8816","2000","1",37,0.0449271202087402
"V8916","2000","1",42,0.0474560260772705
"V9016","2000","1",51,0.0504882335662842
"V9120","2000","1",80,0.041532039642334
"V9218","2000","1",35,0.0541119575500488
"V9316","2000","1",39,0.0604479312896729
"V9416","2000","1",44,0.0358560085296631
"V9516","2000","1",48,0.0375139713287354
"V9616","2000","1",48,0.0444600582122803
"V9716","2000","1",55,0.0429739952087402
"V9816","2000","1",37,0.0481929779052734
"V9916","2000","1",61,0.0509819984436035
"V10016","2000","1",44,0.0483012199401855
"V1101","2000","2",84,0.0542359352111816
"V2101","2000","2",119,0.0428810119628906
"V3101","2000","2",83,0.038748025894165
"V4101","2000","2",59,0.0460820198059082
"V5101","2000","2",78,0.056588888168335
"V6101","2000","2",62,0.0496809482574463
"V7101","2000","2",47,0.0518820285797119
"V8101","2000","2",75,0.0490400791168213
"V9101","2000","2",102,0.0912771224975586
"V1017","2000","2",100,0.044450044631958
"V1121","2000","2",63,0.0398280620574951
"V1219","2000","2",68,0.0451850891113281
"V1317","2000","2",43,0.0523979663848877
"V1417","2000","2",56,0.050180196762085
"V1517","2000","2",35,0.0538220405578613
"V1617","2000","2",48,0.0417990684509277
"V1717","2000","2",115,0.0480649471282959
"V1817","2000","2",42,0.0525739192962646
"V1917","2000","2",80,0.0477449893951416
"V2017","2000","2",79,0.0473330020904541
"V2121","2000","2",85,0.0493011474609375
"V2219","2000","2",61,0.0466830730438232
"V2317","2000","2",69,0.0512459278106689
"V2417","2000","2",58,0.0539429187774658
"V2517","2000","2",113,0.0454449653625488
"V2617","2000","2",38,0.0518147945404053
"V2717","2000","2",102,0.0561058521270752
"V2817","2000","2",43,0.0516571998596191
"V2917","2000","2",45,0.0655238628387451
"V3017","2000","2",51,0.0485861301422119
"V3121","2000","2",83,0.0401248931884766
"V3219","2000","2",41,0.0499310493469238
"V3317","2000","2",41,0.0481691360473633
"V3417","2000","2",84,0.0465641021728516
"V3517","2000","2",82,0.047368049621582
"V3617","2000","2",54,0.0698311328887939
"V3717","2000","2",45,0.0411789417266846
"V3817","2000","2",81,0.0371770858764648
"V3917","2000","2",57,0.0434989929199219
"V4017","2000","2",48,0.040916919708252
"V4121","2000","2",64,0.0487020015716553
"V4219","2000","2",127,0.0604960918426514
"V4317","2000","2",68,0.0510518550872803
"V4417","2000","2",86,0.0583679676055908
"V4517","2000","2",50,0.051084041595459
"V4617","2000","2",101,0.041100025177002
"V4717","2000","2",61,0.0528059005737305
"V4817","2000","2",72,0.0448307991027832
"V4917","2000","2",73,0.0503528118133545
"V5017","2000","2",66,0.0403151512145996
"V5121","2000","2",134,0.0513730049133301
"V5219","2000","2",69,0.0447359085083008
"V5317","2000","2",78,0.0517339706420898
"V5417","2000","2",63,0.0486748218536377
"V5517","2000","2",46,0.0533211231231689
"V5617","2000","2",98,0.0491070747375488
"V5717","2000","2",57,0.052422046661377
"V5817","2000","2",47,0.0505659580230713
"V5917","2000","2",69,0.04728102684021
"V6017","2000","2",37,0.0515317916870117
"V6121","2000","2",54,0.0551249980926514
"V6219","2000","2",119,0.0617549419403076
"V6317","2000","2",86,0.0582370758056641
"V6417","2000","2",70,0.0442540645599365
"V6517","2000","2",93,0.0553808212280273
"V6617","2000","2",87,0.0472638607025146
"V6717","2000","2",53,0.0377070903778076
"V6817","2000","2",46,0.0414249897003174
"V6917","2000","2",81,0.0472300052642822
"V7017","2000","2",83,0.0552737712860107
"V7121","2000","2",54,0.0475940704345703
"V7219","2000","2",59,0.0505790710449219
"V7317","2000","2",104,0.0506789684295654
"V7417","2000","2",40,0.0477368831634521
"V7517","2000","2",46,0.0498199462890625
"V7617","2000","2",58,0.0676510334014893
"V7717","2000","2",84,0.0488088130950928
"V7817","2000","2",41,0.0524740219116211
"V7917","2000","2",55,0.0483651161193848
"V8017","2000","2",70,0.0571708679199219
"V8121","2000","2",125,0.0476329326629639
"V8219","2000","2",73,0.0499939918518066
"V8317","2000","2",55,0.0541510581970215
"V8417","2000","2",81,0.0587611198425293
"V8517","2000","2",90,0.0477709770202637
"V8617","2000","2",60,0.0520968437194824
"V8717","2000","2",69,0.0468039512634277
"V8817","2000","2",77,0.0497019290924072
"V8917","2000","2",71,0.0517160892486572
"V9017","2000","2",64,0.0464820861816406
"V9121","2000","2",85,0.0560309886932373
"V9219","2000","2",71,0.0530970096588135
"V9317","2000","2",49,0.0466039180755615
"V9417","2000","2",80,0.0462160110473633
"V9517","2000","2",39,0.0600578784942627
"V9617","2000","2",79,0.0460951328277588
"V9717","2000","2",82,0.0432910919189453
"V9817","2000","2",105,0.052509069442749
"V9917","2000","2",67,0.0575480461120605
"V10017","2000","2",43,0.0403549671173096
"V1102","2000","3",70,0.0410099029541016
"V2102","2000","3",57,0.112092018127441
"V3102","2000","3",98,0.0738608837127686
"V4102","2000","3",80,0.0618579387664795
"V5102","2000","3",72,0.055668830871582
"V6102","2000","3",114,0.0579369068145752
"V7102","2000","3",59,0.0619649887084961
"V8102","2000","3",91,0.0568430423736572
"V9102","2000","3",69,0.057837963104248
"V1018","2000","3",115,0.0589668750762939
"V1122","2000","3",113,0.0580570697784424
"V1220","2000","3",56,0.0588400363922119
"V1318","2000","3",70,0.0592999458312988
"V1418","2000","3",70,0.0570399761199951
"V1518","2000","3",90,0.0572748184204102
"V1618","2000","3",99,0.0619668960571289
"V1718","2000","3",79,0.0585000514984131
"V1818","2000","3",116,0.065061092376709
"V1918","2000","3",76,0.0556650161743164
"V2018","2000","3",74,0.054203987121582
"V2122","2000","3",79,0.0537760257720947
"V2220","2000","3",123,0.0386910438537598
"V2318","2000","3",55,0.055778980255127
"V2418","2000","3",93,0.0487639904022217
"V2518","2000","3",69,0.0451738834381104
"V2618","2000","3",76,0.0430748462677002
"V2718","2000","3",111,0.0364038944244385
"V2818","2000","3",78,0.0494019985198975
"V2918","2000","3",53,0.0690510272979736
"V3018","2000","3",64,0.0502891540527344
"V3122","2000","3",89,0.0446391105651855
"V3220","2000","3",40,0.0427219867706299
"V3318","2000","3",103,0.0514280796051025
"V3418","2000","3",64,0.0712389945983887
"V3518","2000","3",107,0.11492395401001
"V3618","2000","3",112,0.0621378421783447
"V3718","2000","3",41,0.060744047164917
"V3818","2000","3",103,0.0615329742431641
"V3918","2000","3",87,0.0587010383605957
"V4018","2000","3",70,0.058305025100708
"V4122","2000","3",71,0.0573630332946777
"V4220","2000","3",99,0.0575020313262939
"V4318","2000","3",74,0.0627570152282715
"V4418","2000","3",80,0.0653679370880127
"V4518","2000","3",120,0.0572969913482666
"V4618","2000","3",126,0.0600240230560303
"V4718","2000","3",79,0.0610780715942383
"V4818","2000","3",88,0.0610830783843994
"V4918","2000","3",72,0.0642819404602051
"V5018","2000","3",67,0.0653409957885742
"V5122","2000","3",62,0.0575141906738281
"V5220","2000","3",114,0.0534331798553467
"V5318","2000","3",69,0.0428969860076904
"V5418","2000","3",51,0.0427539348602295
"V5518","2000","3",93,0.07511305809021
"V5618","2000","3",54,0.0555181503295898
"V5718","2000","3",35,0.0492770671844482
"V5818","2000","3",78,0.0482161045074463
"V5918","2000","3",49,0.0495989322662354
"V6018","2000","3",56,0.0500149726867676
"V6122","2000","3",89,0.0412659645080566
"V6220","2000","3",83,0.0430760383605957
"V6318","2000","3",95,0.0460469722747803
"V6418","2000","3",52,0.0613129138946533
"V6518","2000","3",74,0.0418400764465332
"V6618","2000","3",66,0.0430121421813965
"V6718","2000","3",59,0.0353989601135254
"V6818","2000","3",75,0.0521519184112549
"V6918","2000","3",99,0.115887880325317
"V7018","2000","3",63,0.0758118629455566
"V7122","2000","3",61,0.0596539974212646
"V7220","2000","3",76,0.061737060546875
"V7318","2000","3",76,0.0566568374633789
"V7418","2000","3",57,0.0652840137481689
"V7518","2000","3",99,0.061129093170166
"V7618","2000","3",79,0.0671839714050293
"V7718","2000","3",96,0.074970006942749
"V7818","2000","3",64,0.0739860534667969
"V7918","2000","3",92,0.068267822265625
"V8018","2000","3",79,0.0655829906463623
"V8122","2000","3",127,0.0579450130462646
"V8220","2000","3",95,0.0598070621490479
"V8318","2000","3",70,0.0710811614990234
"V8418","2000","3",69,0.0621399879455566
"V8518","2000","3",87,0.063223123550415
"V8618","2000","3",96,0.0404188632965088
"V8718","2000","3",88,0.0535638332366943
"V8818","2000","3",90,0.0378279685974121
"V8918","2000","3",73,0.0446929931640625
"V9018","2000","3",52,0.0418319702148438
"V9122","2000","3",72,0.0430710315704346
"V9220","2000","3",70,0.0605769157409668
"V9318","2000","3",127,0.0430831909179688
"V9418","2000","3",52,0.0492780208587646
"V9518","2000","3",62,0.0481300354003906
"V9618","2000","3",58,0.0737428665161133
"V9718","2000","3",92,0.0432949066162109
"V9818","2000","3",117,0.0417890548706055
"V9918","2000","3",64,0.0403339862823486
"V10018","2000","3",39,0.0428431034088135
"V1103","2000","4",71,0.0520439147949219
"V2103","2000","4",74,0.0541791915893555
"V3103","2000","4",98,0.0472018718719482
"V4103","2000","4",122,0.0427417755126953
"V5103","2000","4",90,0.0549249649047852
"V6103","2000","4",80,0.0551760196685791
"V7103","2000","4",106,0.0520720481872559
"V8103","2000","4",85,0.0505690574645996
"V9103","2000","4",76,0.0480289459228516
"V1019","2000","4",63,0.0559108257293701
"V1123","2000","4",103,0.047868013381958
"V1221","2000","4",117,0.0488090515136719
"V1319","2000","4",74,0.0569040775299072
"V1419","2000","4",56,0.053272008895874
"V1519","2000","4",71,0.0475199222564697
"V1619","2000","4",110,0.0506198406219482
"V1719","2000","4",61,0.0451400279998779
"V1819","2000","4",59,0.0477349758148193
"V1919","2000","4",89,0.0502810478210449
"V2019","2000","4",94,0.0604791641235352
"V2123","2000","4",110,0.0539538860321045
"V2221","2000","4",92,0.0423939228057861
"V2319","2000","4",82,0.0399439334869385
"V2419","2000","4",72,0.0527122020721436
"V2519","2000","4",61,0.0457639694213867
"V2619","2000","4",82,0.0428709983825684
"V2719","2000","4",119,0.0486390590667725
"V2819","2000","4",123,0.0430707931518555
"V2919","2000","4",115,0.0569190979003906
"V3019","2000","4",99,0.0394489765167236
"V3123","2000","4",66,0.0465250015258789
"V3221","2000","4",84,0.0457608699798584
"V3319","2000","4",53,0.0340890884399414
"V3419","2000","4",70,0.0504438877105713
"V3519","2000","4",83,0.0479450225830078
"V3619","2000","4",65,0.0514199733734131
"V3719","2000","4",73,0.0571448802947998
"V3819","2000","4",110,0.0418119430541992
"V3919","2000","4",109,0.0496640205383301
"V4019","2000","4",166,0.0496571063995361
"V4123","2000","4",80,0.0390009880065918
"V4221","2000","4",101,0.0589590072631836
"V4319","2000","4",81,0.0472149848937988
"V4419","2000","4",59,0.0461750030517578
"V4519","2000","4",80,0.0387840270996094
"V4619","2000","4",89,0.047234058380127
"V4719","2000","4",94,0.0415050983428955
"V4819","2000","4",127,0.045403003692627
"V4919","2000","4",84,0.0516200065612793
"V5019","2000","4",118,0.045849084854126
"V5123","2000","4",76,0.0456409454345703
"V5221","2000","4",83,0.0446610450744629
"V5319","2000","4",87,0.0452539920806885
"V5419","2000","4",61,0.0508260726928711
"V5519","2000","4",59,0.0409481525421143
"V5619","2000","4",141,0.0441079139709473
"V5719","2000","4",72,0.0457010269165039
"V5819","2000","4",81,0.049360990524292
"V5919","2000","4",143,0.0483450889587402
"V6019","2000","4",61,0.0450918674468994
"V6123","2000","4",80,0.0449349880218506
"V6221","2000","4",87,0.051738977432251
"V6319","2000","4",84,0.0537769794464111
"V6419","2000","4",64,0.0536429882049561
"V6519","2000","4",78,0.0457961559295654
"V6619","2000","4",86,0.0442969799041748
"V6719","2000","4",105,0.0375399589538574
"V6819","2000","4",60,0.0489540100097656
"V6919","2000","4",96,0.0502350330352783
"V7019","2000","4",64,0.0389640331268311
"V7123","2000","4",68,0.0484700202941895
"V7221","2000","4",107,0.047245979309082
"V7319","2000","4",74,0.0369589328765869
"V7419","2000","4",64,0.0422520637512207
"V7519","2000","4",76,0.0525960922241211
"V7619","2000","4",59,0.0570919513702393
"V7719","2000","4",81,0.0496771335601807
"V7819","2000","4",69,0.0459058284759521
"V7919","2000","4",87,0.0537979602813721
"V8019","2000","4",76,0.0473570823669434
"V8123","2000","4",92,0.0416948795318604
"V8221","2000","4",96,0.0457041263580322
"V8319","2000","4",96,0.0471391677856445
"V8419","2000","4",79,0.0486230850219727
"V8519","2000","4",150,0.0488040447235107
"V8619","2000","4",70,0.0533969402313232
"V8719","2000","4",122,0.0415058135986328
"V8819","2000","4",68,0.047152042388916
"V8919","2000","4",125,0.0399191379547119
"V9019","2000","4",89,0.0543990135192871
"V9123","2000","4",53,0.0574829578399658
"V9221","2000","4",96,0.0454609394073486
"V9319","2000","4",59,0.0404610633850098
"V9419","2000","4",86,0.0511529445648193
"V9519","2000","4",81,0.0501418113708496
"V9619","2000","4",93,0.0446619987487793
"V9719","2000","4",86,0.0379281044006348
"V9819","2000","4",118,0.0427849292755127
"V9919","2000","4",148,0.0490870475769043
"V10019","2000","4",85,0.0420279502868652
"V1104","2000","5",95,0.0456650257110596
"V2104","2000","5",70,0.0583059787750244
"V3104","2000","5",134,0.0446240901947021
"V4104","2000","5",133,0.0500640869140625
"V5104","2000","5",53,0.0539531707763672
"V6104","2000","5",106,0.0535581111907959
"V7104","2000","5",103,0.0493860244750977
"V8104","2000","5",86,0.0464169979095459
"V9104","2000","5",90,0.0459551811218262
"V1020","2000","5",118,0.0434608459472656
"V1124","2000","5",76,0.0443410873413086
"V1222","2000","5",71,0.0457320213317871
"V1320","2000","5",90,0.0509169101715088
"V1420","2000","5",75,0.0492699146270752
"V1520","2000","5",95,0.0412580966949463
"V1620","2000","5",82,0.0607681274414062
"V1720","2000","5",117,0.0483510494232178
"V1820","2000","5",85,0.04888916015625
"V1920","2000","5",106,0.0499348640441895
"V2020","2000","5",94,0.0439760684967041
"V2124","2000","5",58,0.0546629428863525
"V2222","2000","5",61,0.0528240203857422
"V2320","2000","5",134,0.046442985534668
"V2420","2000","5",69,0.0423829555511475
"V2520","2000","5",83,0.0516488552093506
"V2620","2000","5",109,0.0412461757659912
"V2720","2000","5",91,0.0448720455169678
"V2820","2000","5",61,0.0560381412506104
"V2920","2000","5",77,0.043464183807373
"V3020","2000","5",59,0.052868127822876
"V3124","2000","5",106,0.046267032623291
"V3222","2000","5",110,0.0424981117248535
"V3320","2000","5",76,0.0474519729614258
"V3420","2000","5",54,0.0468330383300781
"V3520","2000","5",73,0.0479059219360352
"V3620","2000","5",90,0.0503499507904053
"V3720","2000","5",55,0.0409309864044189
"V3820","2000","5",90,0.0436661243438721
"V3920","2000","5",96,0.0427069664001465
"V4020","2000","5",84,0.0651469230651855
"V4124","2000","5",66,0.0454001426696777
"V4222","2000","5",83,0.039391040802002
"V4320","2000","5",110,0.0517730712890625
"V4420","2000","5",67,0.0473001003265381
"V4520","2000","5",72,0.051196813583374
"V4620","2000","5",66,0.0444350242614746
"V4720","2000","5",63,0.0409729480743408
"V4820","2000","5",99,0.0527589321136475
"V4920","2000","5",88,0.040895938873291
"V5020","2000","5",86,0.0501539707183838
"V5124","2000","5",89,0.0537729263305664
"V5222","2000","5",96,0.0424649715423584
"V5320","2000","5",74,0.0534260272979736
"V5420","2000","5",64,0.0444369316101074
"V5520","2000","5",111,0.0458729267120361
"V5620","2000","5",72,0.0486829280853271
"V5720","2000","5",99,0.0489938259124756
"V5820","2000","5",79,0.0477430820465088
"V5920","2000","5",119,0.0385208129882812
"V6020","2000","5",130,0.0535829067230225
"V6124","2000","5",70,0.0506448745727539
"V6222","2000","5",67,0.0430848598480225
"V6320","2000","5",70,0.049936056137085
"V6420","2000","5",95,0.052670955657959
"V6520","2000","5",75,0.0410768985748291
"V6620","2000","5",98,0.0481390953063965
"V6720","2000","5",91,0.0434119701385498
"V6820","2000","5",58,0.0512559413909912
"V6920","2000","5",64,0.0400378704071045
"V7020","2000","5",135,0.0486230850219727
"V7124","2000","5",91,0.0576670169830322
"V7222","2000","5",66,0.0467469692230225
"V7320","2000","5",106,0.0421929359436035
"V7420","2000","5",95,0.0470030307769775
"V7520","2000","5",84,0.0459158420562744
"V7620","2000","5",80,0.06050705909729
"V7720","2000","5",86,0.0581510066986084
"V7820","2000","5",88,0.0447239875793457
"V7920","2000","5",71,0.0423488616943359
"V8020","2000","5",62,0.050001859664917
"V8124","2000","5",109,0.0546510219573975
"V8222","2000","5",99,0.0569610595703125
"V8320","2000","5",77,0.0639500617980957
"V8420","2000","5",105,0.0408158302307129
"V8520","2000","5",64,0.0496759414672852
"V8620","2000","5",62,0.0400638580322266
"V8720","2000","5",82,0.0407810211181641
"V8820","2000","5",88,0.0505750179290771
"V8920","2000","5",109,0.0439600944519043
"V9020","2000","5",145,0.0431339740753174
"V9124","2000","5",139,0.0639138221740723
"V9222","2000","5",89,0.0552220344543457
"V9320","2000","5",66,0.0545217990875244
"V9420","2000","5",135,0.0424990653991699
"V9520","2000","5",115,0.0433249473571777
"V9620","2000","5",109,0.0544800758361816
"V9720","2000","5",103,0.0525069236755371
"V9820","2000","5",95,0.0580358505249023
"V9920","2000","5",81,0.0488719940185547
"V10020","2000","5",119,0.0332438945770264
"V1105","2000","6",92,0.0439720153808594
"V2105","2000","6",138,0.0516889095306396
"V3105","2000","6",86,0.0492770671844482
"V4105","2000","6",81,0.0472021102905273
"V5105","2000","6",86,0.0440089702606201
"V6105","2000","6",103,0.051177978515625
"V7105","2000","6",113,0.0509960651397705
"V8105","2000","6",94,0.0505688190460205
"V9105","2000","6",104,0.0463919639587402
"V1021","2000","6",90,0.0530240535736084
"V1125","2000","6",64,0.0521628856658936
"V1223","2000","6",82,0.0477750301361084
"V1321","2000","6",120,0.0492329597473145
"V1421","2000","6",123,0.0526230335235596
"V1521","2000","6",93,0.0468621253967285
"V1621","2000","6",78,0.0449659824371338
"V1721","2000","6",93,0.0566210746765137
"V1821","2000","6",112,0.0479769706726074
"V1921","2000","6",88,0.0454239845275879
"V2021","2000","6",94,0.0532839298248291
"V2125","2000","6",117,0.0428071022033691
"V2223","2000","6",156,0.0512609481811523
"V2321","2000","6",75,0.0516579151153564
"V2421","2000","6",89,0.0529999732971191
"V2521","2000","6",101,0.0446548461914062
"V2621","2000","6",139,0.0570449829101562
"V2721","2000","6",84,0.0440220832824707
"V2821","2000","6",117,0.0548319816589355
